order_id,city_tier,customer_age,customer_loyalty_score,order_hour,order_day_of_week,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,estimated_delivery_time,traffic_level_score,weather_severity_score,restaurant_rating,delivery_partner_rating,customer_rating,order_value,delivery_fee,discount_amount,tip_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,refund_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag,delivery_partner_experience_years,delivery_efficiency_score
2283e35c-f157-4f1f-8e4a-f9d8c847783d,3,40,63.6649269890161,11,3,9,2.6958714096700733,31,58,54,8.1,4.5,4.0,4.1,3.8,100.0,4.512121044118336,0.3308773343764748,14.312267557517858,118.4935112672597,3,True,False,False,True,True,False,2,57.4
27e7fecf-c0e8-4457-9c98-7df8d9e877f8,1,50,87.41720808728978,4,4,12,7.355329060898286,45,84,71,1.8,8.4,4.4,4.5,3.8,100.0,13.055237282317066,26.13210163988943,12.144834686294484,99.06797032872213,8,True,True,False,False,False,True,13,73.6
e8bc3bf9-490a-4554-9934-d6044ed01cf9,3,19,81.3225787325145,1,1,10,21.043968399069463,24,79,86,2.7,6.0,3.9,3.7,4.6,146.20357670709905,9.25523457969573,14.060751976633195,14.997966795567358,156.39602610572894,6,False,False,False,True,False,False,4,61.2
11911879-a62d-4fa7-981f-afb6252a7b84,3,41,28.018550135895225,9,6,1,36.18162215852137,52,156,154,5.2,7.9,4.5,4.0,4.8,124.28579924155876,13.837786724952208,8.819881537774489,15.142535804143243,144.44624023287975,10,False,False,False,False,True,True,15,42.3
8ed6e1e1-9d84-4960-a590-5c72bbf3b572,1,37,81.15492228220535,12,1,8,13.716884108765043,14,89,67,5.2,7.7,3.6,4.0,3.3,100.0,4.700939238946089,12.793049788746632,21.1501003699776,113.05798982017706,6,False,True,False,False,False,False,4,49.7
0eb22ed5-dfa7-4c33-b872-7e64eb760008,1,65,87.35220105839852,2,2,9,7.401188140542175,40,71,66,3.1,6.0,3.6,4.6,3.9,104.41710391038612,5.817997208118934,3.18281742974774,20.414614204918443,127.46689789367575,10,False,False,False,True,False,False,14,81.6
bba209b3-ac6c-43a7-91e7-1de8e4b915ed,3,18,34.86173772562181,5,1,4,10.37009558317045,9,54,46,1.4,6.9,4.4,4.4,3.8,116.65190271673012,1.6809160181789655,2.840311748360617,12.227941903964233,127.7204488905127,2,False,False,False,False,True,False,13,88.6
8e98c3d7-8cc7-43e0-bcbd-a0a5d83f7da0,2,28,74.4864916623459,13,5,9,32.29655000917818,23,114,120,7.8,3.8,4.1,4.6,4.2,139.08343632804636,0.7172076100498759,11.78367994377325,15.70681071360038,143.72377470792338,2,False,False,False,False,False,False,1,34.9
f4d8ea95-a1c1-40cf-9391-aea7df7355ca,1,21,29.180158158571857,18,6,1,11.015287758610349,57,95,83,1.2,5.1,3.9,4.7,2.8,100.0,7.81339516973767,26.198897297987852,7.970893755757241,89.58539162750706,4,False,True,False,False,False,True,6,62.8
f3fcc5f9-b269-4608-a1b3-04775191936e,3,29,60.17378006186965,4,2,8,6.19053791180822,26,57,63,7.0,8.5,4.5,4.1,3.2,100.0,4.970367317066037,9.223982203669328,6.711309199254082,102.4576943126508,12,False,False,False,True,False,False,2,54.0
9947dcdc-c769-4810-83ca-f21f8018f6e1,3,69,28.387477139700845,23,4,9,23.31051036861009,27,79,86,1.0,2.7,3.8,3.7,3.9,100.0,1.363778597150862,28.044657160040465,13.530264729824228,86.84938616693461,5,False,False,False,False,False,False,9,78.6
494431bc-a7d2-4d8a-b81d-739a4188c67a,3,40,68.12115929479359,8,3,1,31.960747121567053,42,152,140,9.0,5.7,4.0,3.7,4.4,100.0,4.194316046826044,22.512401272563377,0.7402036919719412,82.42211846623461,8,False,True,False,True,True,False,11,32.4
583f6fcc-6e42-4e8d-9424-412da97c1759,3,30,66.9489417632605,3,3,2,16.824038007185226,25,75,80,3.2,7.9,4.7,3.5,4.0,142.58635446631206,7.4987091345522945,21.17650232115996,21.745841737872933,150.6544030175773,1,False,False,False,True,False,False,6,62.6
45dc51bc-0132-4c0b-bc14-5784f6ccbe07,3,28,60.1575742207801,8,1,3,25.110240791156038,31,101,101,3.1,4.6,4.8,4.0,4.4,100.0,5.197440508185777,15.870055581645063,20.020997269102896,109.34838219564361,11,True,False,False,False,False,False,6,57.3
4650909f-4b0a-4e44-9748-1fe49af22835,3,31,31.18395216606855,17,6,11,3.738535768082855,60,93,80,8.4,4.0,4.8,4.0,4.1,100.0,10.130362043876769,8.711976133754955,24.03408486664505,125.45247077676687,6,True,True,False,False,False,True,13,63.4
6585ec1a-d01f-4a18-82ca-78b733ce766a,3,70,87.88783403374805,16,6,9,6.756037655762037,5,22,29,1.7,3.4,4.0,4.5,4.7,100.0,5.629408603670521,24.93797635871152,14.094911641563094,94.7863438865221,3,False,False,False,False,False,True,11,100.0
4c7d504f-5f61-43c9-a963-c8b3f2e765db,3,25,75.75298612759799,21,1,2,29.698596453148834,60,129,131,3.3,1.2,4.7,4.2,4.8,134.03123638135816,11.308725411916082,22.311174878571737,11.671641707658932,134.70042862236141,6,True,False,False,False,True,False,9,56.2
51529e70-5e27-43f5-8bd2-ac0df2e77cf2,3,71,5.3752721399013765,18,1,2,24.67705207208577,30,98,103,4.5,5.5,3.7,4.0,3.6,126.9875432980854,1.26893590055299,23.6457252550484,23.583462383567756,128.19421632715776,8,False,False,False,True,False,False,5,52.6
706a8d91-4555-46b6-8c8d-dd05c53cbdc5,3,34,63.3075198241425,9,1,7,10.53343925972932,40,78,81,9.5,2.4,3.7,4.2,4.5,100.0,12.99995568067746,20.429347580255328,18.565886513665998,111.13649461408812,4,False,False,False,True,False,False,13,69.6
aca78387-ebc1-442f-b5cd-802d6dedc84d,2,74,49.81668734990888,8,3,5,7.57488262397263,19,51,51,1.0,9.9,3.0,3.8,4.3,100.0,0.8837158210726992,1.4275864992075626,15.445793448986093,114.90192277085123,7,False,False,False,False,False,False,8,77.1
2789a1c4-daa6-4278-ad17-022d18519e1c,3,25,44.03295197118376,1,6,1,27.87116611627728,7,91,80,1.0,1.6,4.9,4.6,5.0,100.0,6.990129367567556,0.5259336735145514,23.448258601896008,129.91245429594903,11,False,True,False,True,False,True,14,84.4
92691f8b-fd5c-422f-b2e0-1f0f010626e8,3,19,4.567103066406119,3,3,7,9.47810042824338,57,91,78,3.8,0.7,3.7,3.9,3.6,100.0,3.79897779515916,14.827333385780358,5.68459234501529,94.65623675439409,3,False,True,False,False,False,False,9,71.2
6eea4ee0-e8a4-4b89-93b1-50763e88df93,1,18,64.70622893153359,11,1,10,14.84973248915812,35,77,76,1.0,5.6,4.0,3.7,3.9,100.0,8.472606959657828,28.489187660545568,0.6112615052905501,80.59468080440281,7,False,False,False,False,False,False,3,64.2
66840a63-47ce-45d1-9239-245c87873023,1,54,18.0323846265351,19,1,5,29.157397472005805,29,112,118,7.9,3.9,3.7,4.5,3.4,100.0,4.842426591212824,25.41114683862135,23.17349985019525,102.60477960278673,1,False,False,False,False,True,False,11,53.4
c26b821d-663e-43bc-8240-9ae58055350d,2,33,33.817836533271816,2,2,12,38.79282669943463,12,123,118,2.0,5.0,4.4,4.4,3.5,100.0,12.986885268220115,7.497685984447796,14.50028276453564,119.98948204830796,2,True,False,False,False,False,False,10,57.3
2b14867f-f548-4e71-a7e0-18516bd454b3,1,23,36.93922703037234,17,1,11,9.631433908234866,23,60,60,1.4,9.6,3.9,3.5,4.2,100.0,13.36822261633521,12.540924698535054,22.42917793071974,123.25647584851988,2,False,False,False,False,False,False,5,67.8
d7daf9ca-1397-4c4c-8bb4-e30dd2dbc8d7,3,65,90.36664858441064,9,1,9,16.304238459760345,21,77,77,8.9,1.0,3.5,4.5,4.1,100.0,13.792344422463028,11.94283097158889,15.613911932525488,117.46342538339964,10,True,False,False,False,False,False,6,60.7
9ba2ef60-0519-4118-85bb-cebf5efdc28e,2,61,49.0745643906924,10,5,1,29.35427331725969,35,118,126,8.0,5.9,4.3,3.9,4.3,100.0,8.27094963761774,14.239255678432126,16.669212079197145,110.70090603838275,1,False,False,False,False,False,False,14,53.1
5f456e45-3a55-458d-ba39-e9d170af701b,3,52,39.58414326299844,0,3,7,33.24364128658026,50,138,151,7.2,9.0,3.5,4.1,4.3,131.38119733421786,4.914332597856195,13.651865244569596,18.58840977470004,141.2320744622045,11,False,False,False,False,True,False,12,38.5
9b38a6d7-ea75-414a-9e04-9c5142563520,3,58,97.98570383961813,22,5,11,19.99685578107442,13,74,74,2.7,5.5,3.7,4.3,3.9,186.75831855237266,2.770788201676017,23.91231055834876,4.814498323729458,170.43129451942937,2,False,False,False,True,True,False,9,73.0
951895f1-2c9f-4627-93f8-58ed49ab370a,2,56,29.06094468683955,0,3,3,6.898477568679768,17,39,48,1.0,10.0,3.2,4.4,3.9,155.1475704207337,2.673022376855417,8.412866024533775,24.583522568931716,173.99124934198707,7,False,False,False,False,True,False,10,85.4
1fe21161-03e6-4a0e-8ff8-b98d7a60436c,1,62,80.58846151321217,23,1,8,6.932600875984548,28,66,70,7.9,9.9,3.5,4.4,3.5,162.3132424042902,6.559292813691313,1.2738725393749617,9.597339778357966,177.19600245696452,10,True,False,False,False,False,True,5,52.0
f7e30349-34ac-4905-b5ee-2f4b57e5c592,2,59,65.28335210891922,13,1,8,17.559228804327937,43,94,82,1.0,1.0,4.2,4.2,3.6,136.1288455213628,2.926342244128741,23.57381106037824,6.008745763153744,121.49012246826703,1,False,True,False,False,False,True,6,69.7
3aebbc46-bc6b-4fb8-b70c-48aa780ad649,3,42,21.344157511805584,3,6,8,20.71547774004457,38,92,93,1.0,5.8,3.2,4.0,4.0,127.29757457528181,2.8067335053511573,15.437488432624315,19.26289526091651,133.92971490892515,7,False,False,False,True,False,True,5,61.5
8313ffa2-3db5-4900-9423-e7c97d348a91,1,54,62.08322861934053,17,4,11,35.60690994016339,52,157,148,3.7,6.4,3.4,4.4,4.1,100.0,12.403365393251676,29.168249691909917,23.50006799922225,106.735183700564,4,False,False,False,False,False,False,9,36.4
c590f04b-2e87-4849-a046-f3887f319f18,3,59,16.03416523751724,7,3,3,30.51071652149164,28,111,109,2.3,3.7,4.1,4.2,4.4,100.0,0.5992386461837468,13.338449518954445,17.518831493997936,104.77962062122724,8,False,False,False,False,False,False,9,61.6
8953f1ed-19f8-4960-8f4e-5d5518b10d75,3,29,96.0241043858692,2,1,9,0.8489463406657534,58,78,73,8.9,4.2,3.9,4.9,4.3,109.31307807582589,1.167140708378232,9.909539968664085,9.49686216352957,110.0675409790696,1,False,False,False,True,False,False,13,68.1
dd5ec6b6-e99f-44e5-8e74-434d7aace221,3,36,41.080872019968886,11,3,10,17.66277133014033,27,81,85,4.6,7.0,5.0,,,100.0,14.82572874992715,11.271880290837164,,117.12894638578096,7,True,False,False,True,True,False,15,74.9
d843dfa0-f35c-43b0-b68e-08ef71577f12,3,47,0.5007808751657961,14,3,3,20.304240774687635,58,124,115,6.3,3.6,4.9,3.8,3.5,120.34294380178788,10.675703292592113,10.158951093475256,21.0864835796518,141.94617958055653,12,False,False,False,False,False,False,13,55.8
dab47478-afec-470b-911c-a273d88187b1,1,52,15.16445874013078,17,1,5,7.843164321201356,58,89,87,4.6,8.0,3.7,4.0,3.9,100.0,6.317620082532898,8.739067026070273,18.04299739030749,115.62155044677012,4,True,False,False,True,False,False,5,52.2
5701b709-166d-4d14-a122-b222eb014249,1,24,67.30098915399606,20,6,11,23.04713470545883,22,90,92,2.3,8.4,4.4,4.2,3.5,132.2617961438973,7.472267250768404,24.35055839065529,19.34998454436941,134.73348954837982,2,False,False,False,True,False,True,9,63.0
e88a10df-26fb-4902-9960-ce555c368b58,3,63,51.32431690261918,6,6,3,9.027049025906482,27,56,54,1.0,5.4,4.4,4.7,4.7,113.86528512078084,9.806198358194328,1.5882343202675109,0.9454093970792998,123.02865855578695,8,False,False,False,True,False,True,2,71.1
cd17497f-1173-4160-96a4-0bd68508f197,1,23,34.64039301829364,9,2,4,6.2908700360652,20,47,53,9.1,2.2,3.8,4.8,3.7,100.0,0.915696877074702,7.243180786008568,23.4592113635411,117.13172745460724,1,False,False,False,True,False,False,15,86.7
940f15ba-ab04-4d2c-8d5d-8fcfa78828be,3,75,41.16350585826037,7,2,8,18.014811163949183,36,88,90,1.0,9.3,3.4,4.0,4.6,100.0,0.8589571580828814,28.11734668480553,18.62335651175433,91.3649669850317,10,False,False,False,False,False,False,12,70.4
c8ae1e16-62f2-41ae-a75b-8b01e21824d5,3,34,81.70869335308993,21,3,6,25.11406632498515,35,113,113,3.8,9.6,4.1,3.8,4.8,100.0,13.152226536369533,3.0797006674928564,0.2534456687076025,110.32597153758428,11,True,False,False,False,False,False,5,41.8
e27e07cd-4c5b-43cb-a23b-af7691ee3e68,2,61,59.49171663964013,8,6,1,8.35738888218661,11,48,52,7.7,4.3,4.0,3.8,4.2,159.58823212968014,6.9440141303402605,17.542241836018164,21.521073943227456,170.5110783672297,4,False,False,False,False,False,True,10,76.9
48a461af-94e4-49a9-80c9-0deade590fa8,1,29,36.01960560355034,2,2,2,3.633598180927669,23,56,44,2.8,7.0,3.9,4.3,4.2,107.43995065566138,1.3840970763633589,0.2761602607487812,21.515994656007976,130.06388212728393,7,False,True,False,False,True,False,4,68.7
d96596f3-be20-4153-99b8-44425fafa3c6,3,67,72.64206346817555,15,1,8,33.62143563829327,12,104,107,5.6,1.7,4.3,5.0,4.0,100.0,14.737294355709594,12.042943637831456,14.868915174324426,117.56326589220257,3,False,False,False,False,True,False,8,59.0
7e0f34de-40d9-4ce1-a6f3-0845b8b53603,3,66,73.70699133763429,18,5,5,38.91129872707779,12,147,130,5.8,7.4,3.8,4.4,3.8,100.0,11.845979903343457,10.557085522588174,24.64078740797907,125.92968178873434,7,False,True,False,False,True,False,10,36.5
6788366a-7f6a-4b18-9b7a-b6ba3dac608f,3,36,19.968583316578325,13,2,1,8.180398067419793,16,45,44,3.8,2.1,3.6,3.6,3.8,100.0,13.799781053875602,15.01965847659243,7.999857735261926,106.7799803125451,4,False,False,False,True,False,False,15,98.2
e7c842b8-b65d-488f-8c49-a25c790c3c0c,2,65,44.5985746989539,8,3,2,31.70866191172673,42,143,145,8.8,9.5,4.1,3.9,3.9,100.0,6.215789081618654,3.66087734665805,13.83210771842871,116.38701945338931,10,False,False,False,False,False,True,15,37.9
f84886b6-d7d1-4330-ae85-7c30972205bd,3,66,78.92475652189039,19,6,12,10.266693220155256,57,74,78,3.1,0.4,4.3,4.0,5.0,100.0,11.504692527119849,11.276659761400882,12.580513907148278,112.80854667286724,8,False,False,False,False,False,True,6,74.4
cc3230cc-25e4-4958-af47-04dcf8a30f14,3,58,18.9860481460702,19,1,2,14.694441187166332,53,93,90,3.6,2.2,3.6,3.9,3.4,100.0,13.962432543603589,4.352766833688119,17.09722551555228,126.70689122546776,11,False,False,True,False,False,False,1,54.1
bb704bf0-41f6-4fd6-a87b-d6bd7504d153,3,44,29.764511144339732,0,1,9,20.32104065442445,18,85,78,1.0,7.4,4.5,4.0,4.1,137.74569913267248,6.7553097453807895,13.34020606000862,24.76638895696585,155.9271917750105,11,False,False,True,False,False,False,10,70.9
d5ab93c9-e33b-4626-a673-4ad9e417ef9e,2,47,74.92704516950937,23,1,2,26.46510878032177,21,75,95,1.0,6.5,3.3,4.3,4.4,100.0,1.58934321314823,26.39166781869721,0.3951409673664613,75.59281636181747,3,False,False,False,True,False,False,1,60.0
c062b468-2610-4cbc-83b6-ef09899fd733,2,30,6.1020056775586085,4,3,2,31.795579205981497,27,121,121,4.3,7.8,3.8,4.5,3.8,100.0,2.9747195739856043,21.830824408557675,22.054194893938696,103.19809005936663,7,False,False,False,True,False,False,6,42.1
10f6123d-691c-4f40-a16f-91ac18f9ab19,3,39,32.13280330009176,9,2,3,16.939841837345682,56,97,113,8.5,6.1,4.0,4.6,4.2,100.0,14.352614748754252,14.10322709378804,14.55108273850806,114.80047039347428,2,False,False,False,False,False,False,7,47.6
21865b5a-026c-4e24-bd04-0432b3f46d4d,1,20,49.84763394259674,8,3,11,8.565312664576625,9,61,53,6.6,7.6,3.8,4.4,3.2,100.0,3.5708447332000475,10.36379094354808,21.817182451619527,115.0242362412715,9,False,False,False,False,True,False,7,63.6
0ae03115-8922-47c3-b9bd-5b10f642fb6b,3,55,57.85403803256431,6,1,4,32.3459074482556,49,147,139,4.6,6.4,3.8,3.4,4.7,100.0,7.706933114171883,17.4148818523902,22.18799548726241,112.48004674904409,6,False,False,False,False,False,False,11,42.2
5e4a316b-a55c-42f0-a5bb-1b0810e6bae7,2,25,80.73712815085963,11,3,12,1.1991812412562526,8,28,28,2.1,9.6,4.9,3.8,4.6,100.0,9.125685211462631,5.555053599501941,3.617536197345869,107.18816780930656,8,False,False,False,False,False,False,8,84.6
675bd4f2-6f26-480e-8b02-14d25233eddf,3,27,40.18199336077068,6,4,12,37.31080156871394,57,151,149,4.6,0.5,3.7,4.1,3.9,100.0,12.185392384903809,5.0050528147282325,11.275837184099002,118.45617675427458,7,False,False,False,False,False,False,2,33.2
4cc50f8e-9ef3-4954-965f-3d3bf30a707a,3,52,67.07893526841646,4,3,7,39.959915594167256,49,146,157,5.8,4.1,5.0,4.3,3.5,100.0,2.907674060599115,12.191372235088885,4.947890719140727,95.66419254465097,2,False,False,False,True,False,False,7,36.4
d506ae21-fa5d-41bd-92f0-a12440139a1d,3,56,74.68340625717583,3,4,1,10.400819991458787,42,66,70,3.8,1.7,4.3,4.5,4.4,127.45396266453844,13.737401351126389,27.01696711642453,4.034432931665807,118.2088298309061,7,False,False,False,False,False,False,9,79.6
7be5dfa2-68a5-48be-99d3-6f30540a861d,2,26,59.06066622339055,21,1,11,19.511930212930142,54,109,114,5.6,7.0,4.1,4.2,3.4,100.0,11.229551168083324,6.055440844689003,16.44632778273297,121.62043810612728,8,True,False,False,False,False,False,4,41.9
7c486f2d-f6f7-41f7-8f31-68dce0bd24b8,1,42,20.84711171456497,13,3,12,19.318227688545,43,90,94,5.0,0.9,4.3,4.2,3.4,100.0,9.28095742983482,17.38464224508216,4.7027301770203565,96.59904536177301,12,False,False,False,True,True,False,14,77.8
245e5262-b0c1-4d6d-8f4b-e4af3cf65985,3,37,42.42837066327646,14,3,9,38.70170351039152,54,167,160,8.8,1.5,5.0,4.3,4.0,100.0,13.23754021414602,22.856578378814536,15.08968211068051,105.47064394601199,8,False,False,False,True,False,False,15,40.4
133cbcfc-f054-49a2-9acf-a22df982e704,3,44,25.84671600062337,23,6,9,20.530868531540477,59,124,114,5.7,3.0,3.7,4.1,4.8,100.0,13.733481439620732,2.3967818672975447,19.71047662587339,131.04717619819658,11,False,False,False,False,False,True,4,41.7
da00141d-cfc1-4236-a764-861c78f1f45d,3,59,82.03491935381187,18,4,6,25.01517032024869,12,95,90,8.5,0.8,3.6,4.2,4.4,100.0,9.116960089328822,11.390060595535868,20.31001909463652,118.03691858842949,2,False,False,False,False,False,False,1,45.6
60ae2796-826b-43d8-b125-c065afc7c3c9,3,75,5.953124406621524,14,3,6,1.7466613144226395,53,66,69,9.0,2.8,3.8,4.7,3.6,100.0,9.49206137951536,17.936090755715526,24.45286164467036,116.0088322684702,9,False,False,False,False,True,False,8,65.8
d26c3f0c-c760-4eb1-9d21-f75b2dcb80d9,3,72,34.13909939568708,3,1,9,25.93840473775423,9,68,74,1.0,0.1,4.1,4.2,3.1,118.83851795820122,12.056396914874108,13.016697271074436,16.451714250979922,134.32993185298082,1,False,False,False,True,True,False,4,77.8
2dc236d1-3120-460b-8dc8-3fd908fcb80c,3,50,63.70073673586948,21,6,6,26.872892151433767,55,146,145,9.8,9.6,3.3,4.2,4.0,100.0,11.96338106930151,27.7449032601437,16.063031002492064,100.28150881164987,5,False,False,False,False,False,True,15,34.6
2e6efd06-22e8-4cee-93f1-fecc089830fd,3,45,2.962901884338409,13,6,12,38.168464257599,26,146,144,7.7,8.5,4.1,4.2,4.1,147.68387859874883,1.927435229570991,2.1533608777751523,8.928284380638878,156.38623733118354,1,False,False,False,False,False,True,7,26.0
d5733e56-6091-4220-a347-9fd8e59c5ce0,2,39,35.36349001803916,3,3,3,1.0221419666867655,18,35,37,6.0,5.5,4.9,4.7,4.0,100.0,2.870446820484629,18.47996140145701,8.08138566005929,92.4718710790869,3,False,False,False,True,False,True,10,83.8
2a0f5da9-e9e0-457a-9ef1-9b99cf51e23a,2,41,13.296073457967116,19,4,8,7.444800696389724,27,52,57,1.2,9.4,4.2,3.8,5.0,178.29971385426833,11.462368353245497,10.629988707572233,21.30140335148207,200.43349685142366,10,True,False,False,False,True,False,4,69.9
6d075a43-3342-45c0-89e5-f5b4ef3190f4,2,33,37.358325532851325,23,4,3,35.56676109534526,58,170,165,8.1,9.0,4.0,4.9,3.9,106.97265625979377,8.760689689910798,5.799508425642948,0.4002793813927041,110.33411690545432,8,False,False,False,True,False,False,2,5.9
6568e1b0-905d-4d08-a805-439b2e0aac40,3,57,96.13327715691472,3,6,6,23.4385252585268,55,136,130,6.7,9.3,3.8,3.7,2.7,100.0,12.052473523117744,28.44043006144666,0.2720297542904648,83.88407321596155,11,True,False,False,False,False,True,12,39.8
8f304840-768b-446d-a955-8caba52caaf3,1,50,20.00966675936637,6,4,4,24.6824023833758,7,79,89,7.4,4.5,4.5,3.9,3.8,100.0,7.0450130157926685,26.741950741781935,18.7939758633616,99.09703813737232,4,False,False,False,True,False,False,3,52.3
def145a7-600a-4df7-89d3-806a9a36a63d,3,39,52.46010711023039,2,5,10,36.60019435195796,32,134,137,8.6,1.8,3.7,4.5,4.3,100.0,0.831644551017241,28.0933231191342,18.26904160453049,91.00736303641352,2,False,False,False,True,True,False,4,33.7
e76cf502-5477-49ee-bd37-0afe748b71d9,2,74,16.784133052767693,2,1,6,16.001875968590177,46,109,103,9.0,5.6,4.9,4.6,4.2,100.0,7.520388086293206,10.211483639626191,17.99484013462184,115.30374458128885,7,False,False,False,False,False,False,3,35.4
18d19633-e61a-4abe-9ee7-73ecbf4713a4,1,18,71.05952076777173,16,4,8,15.503288334234892,49,100,92,4.0,4.0,5.0,3.6,3.9,100.0,2.680174262390229,10.213502875266716,15.014373792548096,107.48104517967161,6,False,False,False,False,False,False,8,60.4
4f0e99b3-4cdd-4834-b659-52781b076faa,2,37,24.03626251580164,20,6,1,29.175696821403346,5,96,95,3.7,7.4,4.2,3.8,3.8,100.0,8.648763855040706,8.76393770060142,16.121709173950038,116.00653532838932,5,False,False,False,False,True,True,10,61.1
175854a3-9a2c-4644-9038-27d4063771b8,2,41,20.061099277899043,10,1,7,9.077382985975852,46,69,66,2.9,0.5,4.1,4.3,2.9,146.02977115788335,3.190505128948488,4.677581292588719,14.727990499348795,159.27068549359194,7,False,False,False,True,True,False,4,73.1
44f70194-6d32-4c10-a9f8-79b8e5ca2511,3,31,96.25145106943236,6,3,8,22.90902741279434,60,132,130,7.5,6.4,4.6,5.0,4.0,100.0,1.3968178871875443,15.161629911036144,4.401678721703823,90.63686669785521,7,False,False,False,True,True,False,15,49.6
dc28b66f-7e1b-4c9a-b5c9-64f96a322069,3,65,11.410860592663196,20,1,1,19.563045772991018,5,78,70,7.0,2.3,4.6,4.7,3.8,100.0,2.779589575845358,26.900837343770284,0.8921090681228261,76.77086130019791,10,False,False,False,False,False,True,9,67.6
92c27ace-5e9b-4dab-9551-60d3bc36e0bd,3,36,23.399717910081787,21,4,1,11.467069534710117,13,40,49,2.3,3.5,3.7,4.1,4.1,100.0,10.501931141083071,6.428599407416121,21.976863359546797,126.05019509321376,7,False,False,False,True,False,False,9,90.4
195e0acb-4717-4999-ad0c-701f972a6648,3,70,55.02959958635639,0,1,7,16.28315830893207,51,93,91,4.7,0.2,3.9,3.2,4.3,100.0,9.90624761560579,1.097311473606849,15.240312550537787,124.04924869253674,3,False,False,False,False,True,False,9,69.3
68d3b743-a943-4bfb-8c06-35426b9c72ec,3,70,66.73235671067118,7,1,3,2.5055331845935216,39,53,60,5.9,7.4,3.5,4.2,4.7,100.0,9.895992119623228,18.631208897190383,17.06698164231205,108.33176486474488,7,False,False,False,False,False,False,13,79.3
49d84629-f6a2-40e0-8e7a-8ee1bf8eec11,2,66,68.4964363353865,12,1,2,4.08508207469574,14,61,52,9.4,7.7,4.3,4.3,3.5,100.0,9.674619111071877,23.056831362975043,10.531920030098725,97.14970777819555,12,False,False,False,True,True,False,5,54.2
5b21976c-ffd2-4e8b-9a61-8d01ab21befc,3,58,72.08977760939149,16,1,10,35.80996276076339,43,139,147,7.2,5.9,4.4,4.0,3.3,113.24780344773215,2.702622055056536,16.3398836426531,7.334831592056901,106.94537345219248,5,False,False,False,True,True,False,1,23.0
55778a74-10e6-453e-a7e8-130397f9afcc,2,19,28.244341057760657,5,3,7,15.934370163578365,47,104,101,5.1,8.8,3.5,3.9,3.7,100.0,8.249582640953955,6.454246625959643,9.694480331572857,111.48981634656718,6,False,False,False,False,False,False,7,47.6
560e6aba-378b-4604-86b0-656e9e5fac99,3,46,65.03647373557394,14,3,7,33.28699693665505,40,128,135,2.9,9.5,3.9,4.3,3.6,100.0,1.508530823554186,12.902481029763504,7.93924552303116,96.54529531682184,9,False,False,False,False,False,False,12,50.4
c259f6a1-b187-48c9-8e10-3f2584d68820,1,31,94.35199548880476,19,1,10,24.063556631256198,49,133,127,8.9,6.4,3.5,3.8,3.5,100.0,3.819700098597784,4.285251184320565,24.456965721130143,123.99141463540735,11,False,False,False,False,True,False,1,21.2
a792d9d3-9004-4205-bb0d-a8c2b3f863db,1,34,14.018566662293695,23,1,3,28.523675669054665,52,141,137,8.0,5.4,3.7,4.9,4.8,149.51797114294968,2.4625859225337035,19.75497060548949,15.123496067082304,147.34908252707618,1,False,False,False,False,True,True,9,35.7
18656a41-dff7-43ed-887b-f2b6db5cb3c0,1,52,75.77132093388802,3,3,4,21.238578070757832,53,121,119,8.9,3.5,4.3,4.8,4.1,100.0,6.348430190462263,4.994533684354142,18.551656810333466,119.9055533164416,8,False,False,False,False,False,False,2,32.2
9d534d45-a590-485b-ad61-26ec4cfe40f8,2,64,59.26344757913046,15,1,4,22.584528916151854,41,126,110,3.5,9.4,3.8,4.5,5.0,100.0,8.660953775628489,8.374444520183866,21.09687740649272,121.38338666193734,1,False,True,False,True,False,False,5,37.5
e5efb721-c9cf-4b20-b902-53e2a9ba5849,1,40,19.429662064540963,15,6,6,3.0710578010873224,28,56,62,8.8,9.5,4.0,4.2,4.0,139.3729357885921,4.935379900863327,21.25859138514316,3.860003218007477,126.90972752231973,5,True,False,False,False,False,True,14,70.9
da163967-1b7e-4340-8fe4-c0bdd6e32081,3,18,10.070705958231018,22,6,8,5.603471990699848,22,62,55,8.8,3.7,3.4,3.9,3.4,103.76596480373539,8.531373167536852,27.887261851199487,9.136180873896103,93.54625699396887,3,False,False,False,False,False,True,10,70.0
e8a9ce49-ed92-4918-ac3b-5f13b3ef2009,3,68,90.07716178840091,21,2,6,0.5722360207208382,59,74,65,6.7,1.9,4.2,4.2,3.6,100.0,4.489393504110983,24.86183695856852,4.188891749766671,83.81644829530913,7,False,False,False,True,False,False,10,72.2
bca13c4e-2c3e-4e34-ba1c-89979e259e85,3,33,23.80643135809658,3,5,1,13.926947810816884,52,109,102,7.7,7.0,4.1,4.9,4.6,149.7469859491145,5.8974897821522,24.162888944966213,1.508021130934295,132.98960791723476,2,False,False,False,False,False,False,2,34.1
3d85727b-d908-4535-b74c-bedb9ea056b0,3,65,13.077861973423833,12,1,3,8.133749840786717,38,59,64,1.0,7.7,3.8,4.5,3.4,122.34360234879156,8.37445057758375,12.353706744697634,14.524197505985132,132.88854368766283,6,False,False,False,False,False,False,4,70.1
